0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20771943441457e-05,3.35105928206043e-05,5.48323216593101e-05,7.60423808602787e-05,9.71407704234945e-05,0.000118127490348926,0.000139002540636636,0.000159765921286578,0.000180417632298751,0.000200957673673203,0.000221386045409902,0.000241702747508832,0.000261907779970009,0.000282001142793434,0.000301982835979122,0.000321852859527041,0.000341611213437222,0.000361257897709651,0.000380792912344296,0.00040021625734122,0.000419527932700359,0.000438727938421792,0.000457816274505426,0.000476792940951338,0.000495657937759481,0.000514411264929888,0.000533052922462541,0.000551582910357426,0.000570001228614543,0.000588307877233938,0.00060650285621558,0.000624586165559454,0.000642557805265575,0.000660417775333959,0.000678166075764574,0.000695802706557436,0.000713327667712562,0.000730637864584181,0.000747976506691714,0.000765723034550642,0.000783834865694936,0.000802272805935834,0.000821000841470533,0.000839985922608757,0.00085919774652805,0.000878608544402557,0.000898192876599184,0.000917927438349758,0.000937790877328217,0.000957763623831389,0.00097782773373231,0.000997966744000525,0.00101816554033027,0.00103841023625415,0.00105868806302485,0.00107898726950028,0.00109929703125685,0.00111960736816809,0.00113990906971452,0.00116019362733068,0.00118045317313951,0.00120068042447245,0.00122086863362199,0.00124101154231997,0.00126110334048153,0.00128113862879578,0.00130111310596317,0.00132102389016806,0.00134086674920611,0.00136063767756071,0.00138033295415439,0.00139994912030596,0.00141948295964474,0.00143893147979244,0.00145829189564359,0.00147756328620142,0.00149674496868261,0.0015158347468293,0.00153483060232751,0.00155373068271881,0.00157215680463607,0.00159063598117658,0.00160924583720761,0.00162797418474976,0.0016468094550799,0.00166574067176801,0.00168475742419642,0.00170384984168821,0.00172300856834356,0.00174222473865935,0.00176148995398681,0.00178079625986521,0.00180013612425432,0.0018195024166772,0.00183845325220297,0.00185751690847087,0.00187679731566124,0.00189627963030095,0.00191594963725963,0.00193579373245848,0.00195579890474629,0.00197595271718056,0.00199624328792145,0.00201665927091823,0.0020371898365424,0.0020578246522989,0.00207855386372565,0.00209936807557414,0.00211978336584069,0.00214028741122494,0.00216102970449192,0.00218199518372661,0.00220316937897959,0.00222453839843802,0.00224608891367174,0.00226780851740584,0.00228968892054948,0.00231172075149268,0.00233389292246997,0.00235522029464448,0.00237653394755207,0.00239826876730421,0.00242040368109638,0.00244291828426978,0.00246758661072088,0.00249479718190979,0.00252248958333102,0.00255034851299224,0.0025784193123282,0.00260711314250078,0.00263639557620153,0.00266621808251208,0.00269582024188964,0.00272602858401742,0.0027568092358024,0.0027881295758603,0.00281985070393235,0.00285198783357948,0.00288454527773296,0.00291748230911227,0.00295077081698821,0.00298438401556119,0.00301829635653018,0.00305248348683605,0.00308692220569289,0.0031215904210943,0.00315588397215308,0.00319008103879646,0.00322456336201001,0.00325930825892931,0.00329429408227107,0.00332950147432573,0.00336491395678301,0.00340051298415817,0.00343628074950358,0.00347220029291734,0.00350825585484159,0.00354443605390371,0.00358072735926087,0.00361711591535019,0.00365358854577772,0.00368955412112383,0.00372481776630346,0.00375948770498868,0.00379365064610436,0.00382791817668691,0.0038625083460079,0.00389740252334288,0.00393231116481644,0.0039666544100289,0.00400135164499551,0.00403499141444566,0.00406864804306549,0.00410281799698686,0.00413790490230243,0.00417360301610269,0.00420927523548091,0.00424556728728391,0.00428195391530272,0.00431988359037942,0.00436151300228377,0.00440298539818379,0.00444371420483256,0.00448574397243276,0.00452907238275405,0.00457269356021269,0.0046170920416552,0.00466265385629026,0.00470932269496098,0.00475703959745844,0.0048057398227494,0.00485545406044578,0.00490693199764768,0.00496247285656614,0.00501984784223452,0.00507705248594839,0.00513527791623845,0.00519446183024441,0.00525454617167892,0.00531548141840822,0.00537721690028507,0.00543970000672081,0.00550138570653493,0.00556248150366205,0.00562425367198555,0.00568666147090217,0.0057479251053064,0.00581011675622529,0.00587414062769678,0.00593897924886258,0.00598717213883652,0.00600603590579046,0.00607683135004766,0.00614665005573215,0.00621697110679802,0.00629168681735651,0.00636728524077055,0.00644358386039573,0.00651744883913911,0.00658983835982879,0.00666202960459435,0.00673367271726116,0.00680603535375837,0.00687908717815732,0.00695278688057087,0.00702843126766614,0.00710643845473804,0.00718640922581946,0.00727022362546209,0.00735508047806176,0.00743504726141035,0.00751242932613746,0.0075906251306375,0.00766804793925344,0.00774618955836824,0.00782502489020867,0.00790468915100058,0.00798715175200524,0.00807049946516123,0.00815714906659571,0.00824487416714259,0.00833547754088216,0.00842672775173684,0.00851890995198644,0.0086230387376984,0.00872573282538894,0.00882561140338022,0.00892246725835043,0.0090231352950291,0.00912597327249247,0.00923003936976245,0.0093350111668998,0.00944696733762726,0.00956228815974599,0.00967247449287692,0.00978106031287961,0.00988894442784128,0.00999603120414586,0.0101015057224238,0.0102081023667481,0.010308590226647,0.0104087644453508,0.0105109109453,0.0106175703417982,0.0107272652866123,0.0108485525017469,0.010982874377893,0.0111185313917321,0.0112545202881135,0.0113890401575238,0.0115209099007556,0.0116516925034307,0.0117803342793174,0.01190947448666,0.0120333880028675,0.0121513724156286,0.0122698503783474,0.0123906921760584,0.0125098752383091,0.0126276447991854,0.0127460424545416,0.0128655367489005,0.0129878134728534,0.0131073673865356,0.0132256699485297,0.0133433677643838,0.013460463625518,0.0135803331406868,0.013706363924097,0.0138325136634243,0.0139560914388137,0.0140805304486221,0.0142048443053171,0.0143283084017355,0.0144531319804637,0.0145842264264725,0.0147150013018125,0.0148496535327644,0.0149821429153954,0.0151170579286642,0.0152472726847356,0.0153758953129602,0.0155046949634883,0.0156373506026021,0.0157707302042733,0.0159038930326539,0.016039460296441,0.0161758715806408,0.0163146196478629,0.0164584394750058,0.0166048299523811,0.0167534071982631,0.0169038055932735,0.0170572203081338,0.0172162070727563,0.0173742273215892,0.0175315602500235,0.0176878498218312,0.0178476902238013,0.0180006383074268,0.018157527269738,0.0183184050946364,0.0184820410921367,0.0186432351068535,0.0187977474079998,0.01894597465865,0.0190942574178535,0.0192445557485741,0.0193978756924099,0.019551696060953,0.0197017700282505,0.0198492456258916,0.0199969114498654,0.0201427603889344,0.0202785195547584,0.0204161893200561,0.0205533062306311,0.0206922685836689,0.020830823074857,0.0209707644068986,0.0211051876445971,0.0212427901821688,0.0213850489696313,0.0215243607553108,0.0216614698721466,0.0217933270181794,0.021917629901034,0.0220401875135818,0.0221618024640795,0.0222816951552104,0.0223969861935637,0.0225141217127006,0.0226308348145097,0.0227488703071727,0.0228723514401167,0.0229944518292092,0.0231135276043896,0.023234163752947,0.0233609180408223,0.0234844946732954,0.0236086028373701,0.0237362520248848,0.0238645517798147,0.0239849298469649,0.0241006588815908,0.0242170972351372,0.0243355741767369,0.0244580056894941,0.0245878379666683,0.0247211893857114,0.0248587756350122,0.0249973974805532,0.0251349716423713,0.0252731733554632,0.0254088185145419,0.0255412323354572,0.0256672028435344,0.0257935382048163,0.0259158453775183,0.0260391518887692,0.0261770920630092,0.0263080335866219,0.0264340222672102,0.0265494729767368,0.0266699085991619,0.0267898160675537,0.0269088687142357,0.027021987681492,0.0271344462090815,0.0272483803870954,0.027358886499329,0.0274748246906262,0.0275989895746546,0.0277203287859521,0.0278487401758708,0.0279713200533945,0.0280935061326028,0.0282153663007627,0.0283410737591248,0.0284658771153042,0.0285916397570412,0.0287172445333295,0.0288393978325324,0.0289550893601319,0.0290697073428459,0.0291847047260402,0.0293060361550606,0.0294298869562593,0.0295551451321338,0.0296779154787029,0.0298013156780988,0.0299188573645203,0.0300406432722619,0.0301655696149107,0.0302934145618009,0.0304190858850792,0.0305494807476826,0.0306735466819446,0.0307986789037879,0.0309235193415706,0.0310558538198882,0.0311898432343459,0.0313229863376548,0.0314590305071508,0.0315945200129591,0.0317353340361774,0.0318877147345356,0.0320445573944085,0.0322126890662622,0.0323818497320053,0.0325562255349609,0.0327260071912045,0.0328980980258036,0.0330696671668625,0.033241472243917,0.0334114220397784,0.0335770535127929,0.0337437337355818,0.0339129081108811,0.0340851296726934,0.0342557795075835,0.0344260577359328,0.0346070399851603,0.0347874986453537,0.0349836650624648,0.0351860745256556,0.0353940877158677,0.0355973965762945,0.035802866226275,0.0360124560830429,0.0362229349717648,0.0364346522773203,0.0366549790163456,0.0368733322731166,0.037096606713986,0.0373177673074201,0.0375486519786928,0.0377773802868649,0.0380042958402958,0.0382343047393791,0.0384647350813107,0.0386921455764025,0.0389122171596358,0.0391427646597002,0.0393204538587884,0.039375077436394,0.0396078127321391,0.0398446758166855,0.0400706960887934,0.0402987773712138,0.0405232399511687,0.0407529598905009,0.0409762037425362,0.0412076852988452,0.0414343318051893,0.0416645751646246,0.0418866364637247,0.0421089549980677,0.0423335546244748,0.0425575453236631,0.042784487521453,0.0430018633422413,0.0432198232054158,0.0434401064294655,0.0436563106673275,0.0438640940426442,0.0440752161012416,0.0442836674379165,0.0444964461067887,0.0447153504248203,0.0449434538386777,0.0451658486665168,0.0453983033854751,0.045635219068779,0.0458664631100549,0.0461073735178853,0.0463435276645866,0.0465919956167101,0.0468463688680369,0.0471006339899646,0.0473549926507905,0.0476077495791313,0.0478593534789997,0.0481145438503609,0.0483743997666495,0.048634750286365,0.0488970078218133,0.0491677960540218,0.0494433081887658,0.0497233505899538,0.0499971461722618,0.0502699902262925,0.0505428533788154,0.0508174442476266,0.0511006500654678,0.051378182657167,0.0516499050751352,0.0519198971123364,0.0521962842109493,0.052478747495504,0.0527656265848614,0.053062265151702,0.0533625953043994,0.0536778079516649,0.0540013971714486,0.0543224713212572,0.0546464371846853,0.0549644377346715,0.055273395591424,0.0555770987452032,0.0558875383051247,0.0562036164800219,0.0565331993400157,0.0568690276039334,0.0572039032475055,0.0575550593954643,0.0578950185241697,0.058249622734559,0.0586019848854954,0.0589575701348877,0.0593146738737491,0.0596726027478092,0.0600326579252403,0.0603985249136222,0.0607713549712636,0.0611419024462219,0.0615079545580338,0.0618744895078528,0.0622421738825793,0.0626099844981825,0.0629762354141004,0.0633403248085378,0.0637052008865926,0.0640586533184426,0.0644147766900109,0.0647804824101678,0.0651607224189568,0.065550782408666,0.0659413233610828,0.0663317483487487,0.0667248437045764,0.0671250109729232,0.0675121715117718,0.067903343804147,0.0682904489333861,0.0686790599735381,0.0690616216984852,0.0694493022288226,0.0698458280875403,0.0702498146878371,0.0706576193935589,0.0710646175882362,0.0714722545222721,0.0718792508323571,0.0722888676745692,0.0727041458783006,0.0731210955722886,0.073546824259409,0.0739773229910884,0.0744122504167856,0.0748414778340896,0.0752696663886798,0.0756923459833039,0.0761302638979324,0.0765754649184814,0.0770254746024942,0.0774759746330743,0.0779242116543736,0.0783747537334196,0.0788467262872203,0.0793218443222833,0.0798138288245208,0.0803100887423619,0.0808062046059289,0.0813201332292788,0.0818480115207784,0.0823723021472554,0.082892644605561,0.0834216546196115,0.0839538878358954,0.0844898492707582,0.0850412678188604,0.0855854230992548,0.0861522817819552,0.0867325563155956,0.0873077561789902,0.08787575702134,0.0884637012747071,0.0890479347840909,0.0896440688912575,0.0902249142566618,0.0908099516996348,0.0914081531517593,0.0920155699966457,0.092641272196436,0.0932910185769669,0.0939266578906725,0.0945741714232617,0.095232483580261,0.0959184433695537,0.0966168017017377,0.0973201826434337,0.0980416449305075,0.0987752380917064,0.0995091260715529,0.100233054666827,0.100965079821773,0.101677137411828,0.102434374258247,0.103196873579202,0.103968147603786,0.104782515401804,0.10557537288904,0.10636480675119,0.107157731946616,0.107965528755807,0.108774905908734,0.109599342128396,0.110384394237123,0.111203402614051,0.111997097888192,0.112817119942249,0.113653038964031,0.114503695498215,0.115347437721419,0.11622032910835,0.117091891112101,0.117999267249083,0.118941484179643,0.119884883628331,0.120866622858204,0.121809794418194,0.122812515319176,0.123800401930427,0.124868688653678,0.125984117080851,0.127104274308817,0.128297975257813,0.129458536913551,0.130652553104288,0.131858578018831,0.133071052973677,0.13426714266398,0.135526036778665,0.136793656438872,0.138126005508866,0.139418695169523,0.140759205130421,0.142086073555881,0.143445923318836,0.144840763216021,0.146180609332823,0.147551195955726,0.148902509689089,0.150285145911517,0.151626313002673,0.153028039570943,0.154444659969461,0.155867680635843,0.157263573533484,0.158783903742961,0.160281470581828,0.161817397666414,0.16339387160471,0.165009900222185,0.166557885674182,0.168130582500349,0.169752049752702,0.171364079092335,0.172879016244397,0.174471383076442,0.176009662030356,0.177664427383721,0.179290572895583,0.180901156398774,0.182585924756098,0.184319695903771,0.186082139673155,0.188016697609722,0.189783875375054,0.191796887121561,0.193692423474355,0.195736306551956,0.197615459487937,0.199592420072901,0.20146914384911,0.20344508216252,0.205454732066473,0.207387982240451,0.209673930846512,0.211688422029726,0.213715754031204,0.215941920237902,0.218034645054904,0.220320932279563,0.222710045186622,0.224959212739324,0.227363992338613,0.229223118915482,0.229746308133444,0.232175098441204,0.234560912753698,0.237213624461849,0.240026438256121,0.243228456563495,0.246636632973018,0.250122996084744,0.253569195629566,0.2572380339444,0.260777358362987,0.264714480056298,0.268503572901211,0.272389665711286,0.276225254144443,0.280471261242652,0.284828135798,0.289559160746814,0.294387813370586,0.299214997458123,0.303929605774699,0.309004297468679,0.314827727335397,0.320406688076304,0.326018630855867,0.33200914389323,0.338133859782678,0.344381727222173,0.350911342867003,0.358754437953576,0.365775005976735,0.373320314805907,0.38135031992911,0.38954748159531,0.398221192898023,0.406670277627972,0.415781893203044,0.424853762039843,0.434487267552101,0.443093278728049,0.453087122045916,0.462224203064885,0.472124301236625,0.482406516858726,0.492578357402318,0.503259640238423,0.512937271673565,0.522473722092847,0.532124125438912,0.542861867523339,0.553723295140496
